,Line,Client,Destination,Placement Time,Completion Time,Removal Time,Loading dtn,Removal dtn,JNPT loading,GTI loading,NSICT loading,BMCT loading,Total loading,JNPT unloading,GTI unloading,NSICT unloading,BMCT unloading,Total unloading
158,8,CONR,MLAR,2022-01-09 04:25:00,2022-01-09 23:20:00,2022-01-10 00:05:00,18.916666666666668,0.75,1,13,72,4,90,8,8,64,10,90
159,G3,CONR,CPFS,2022-01-09 05:30:00,2022-01-09 12:15:00,2022-01-09 13:35:00,6.75,1.3333333333333333,0,90,0,0,90,0,50,16,24,90
160,B1,CONR,BNGD,2022-01-09 06:55:00,2022-01-09 15:40:00,2022-01-09 17:25:00,8.75,1.75,0,0,0,90,90,0,0,32,58,90
161,G2,CONR,DRTA,2022-01-09 08:10:00,2022-01-09 13:10:00,2022-01-09 14:45:00,5.0,1.5833333333333333,0,90,0,0,90,5,21,35,29,90
162,5,CONR,CGPT,2022-01-09 10:25:00,2022-01-09 15:15:00,2022-01-09 15:50:00,4.833333333333333,0.5833333333333334,0,0,90,0,90,8,70,0,12,90
163,G1,CONR,MLAR,2022-01-09 12:00:00,2022-01-09 18:10:00,2022-01-09 18:45:00,6.166666666666667,0.5833333333333334,6,34,4,36,80,0,3,63,14,80
164,G3,CONR,SNF,2022-01-09 14:40:00,2022-01-09 23:30:00,2022-01-10 00:45:00,8.833333333333334,1.25,5,85,0,0,90,21,43,17,9,90
165,5,CONR,ICDW,2022-01-09 18:55:00,2022-01-09 23:40:00,2022-01-10 01:15:00,4.75,1.5833333333333333,0,0,90,0,90,0,10,53,27,90
166,5,ADIL,NTSJ,2022-01-08 22:35:00,2022-01-09 05:15:00,2022-01-09 06:05:00,6.666666666666667,0.8333333333333334,0,0,90,0,90,0,3,67,20,90
167,1,NCP,NTSJ,2022-01-09 02:10:00,2022-01-09 20:50:00,2022-01-09 21:55:00,18.666666666666668,1.0833333333333333,62,0,28,0,90,0,3,48,39,90
168,6,GRPL,IAGR,2022-01-09 13:30:00,2022-01-09 20:15:00,2022-01-09 21:00:00,6.75,0.75,90,0,0,0,90,1,35,19,35,90
169,4,CRRS,CMCT,2022-01-09 14:00:00,2022-01-09 20:20:00,2022-01-09 20:50:00,6.333333333333333,0.5,0,0,80,0,80,0,11,41,28,80
170,G2,ADIL,NTSJ,2022-01-09 17:05:00,2022-01-09 23:55:00,2022-01-10 03:00:00,6.833333333333333,3.0833333333333335,0,90,0,0,90,0,90,0,0,90
171,B2,ADIL,NTSJ,2022-01-09 17:25:00,2022-01-09 23:35:00,2022-01-10 01:30:00,6.166666666666667,1.9166666666666667,0,0,0,90,90,0,5,57,28,90
172,B3,CONR,DRTA,2022-01-09 15:20:00,2022-01-10 04:30:00,2022-01-10 05:25:00,13.166666666666666,0.9166666666666666,0,0,0,90,90,0,0,0,90,90
173,4,CONR,PCPK,2022-01-09 21:50:00,2022-01-10 05:00:00,2022-01-10 06:00:00,7.166666666666667,1.0,0,0,90,0,90,0,36,51,3,90
174,6,CONR,DRTA,2022-01-09 22:30:00,2022-01-10 08:30:00,2022-01-10 09:20:00,10.0,0.8333333333333334,0,4,86,0,90,0,2,69,19,90
175,1,CONR,PCPK,2022-01-09 23:55:00,2022-01-10 07:30:00,2022-01-10 08:55:00,7.583333333333333,1.4166666666666667,23,17,20,30,90,0,15,57,18,90
176,8,CONR,TKD,2022-01-10 02:20:00,2022-01-10 14:45:00,2022-01-10 15:35:00,12.416666666666666,0.8333333333333334,5,43,37,5,90,0,28,56,6,90
177,G3,CONR,DLB,2022-01-10 02:55:00,2022-01-10 12:00:00,2022-01-10 13:00:00,9.083333333333334,1.0,5,70,6,9,90,0,20,0,70,90
178,5,CONR,CGPT,2022-01-10 03:55:00,2022-01-10 09:10:00,2022-01-10 10:00:00,5.25,0.8333333333333334,0,0,90,0,90,7,15,60,8,90
179,4,CONR,SNF,2022-01-10 06:55:00,2022-01-10 18:30:00,2022-01-10 20:05:00,11.583333333333334,1.5833333333333333,0,0,90,0,90,0,4,28,58,90
180,G2,CONR,PCPK,2022-01-10 07:00:00,2022-01-10 17:30:00,2022-01-10 18:35:00,10.5,1.0833333333333333,0,60,30,0,90,0,28,47,15,90
181,G1,CONR,MDDP,2022-01-10 08:00:00,2022-01-10 23:00:00,2022-01-10 23:55:00,15.0,0.9166666666666666,0,26,48,4,78,0,43,17,30,90
182,1,CONR,KHDB,2022-01-10 11:50:00,2022-01-10 23:30:00,2022-01-11 00:30:00,11.666666666666666,1.0,90,0,0,0,90,2,42,16,30,90
183,G3,CONR,BNGD,2022-01-10 14:10:00,2022-01-10 23:45:00,2022-01-11 03:35:00,9.583333333333334,3.8333333333333335,0,50,40,0,90,0,20,47,23,90
184,G1,DLI 13,DLIB,2022-01-09 19:40:00,2022-01-10 03:50:00,2022-01-10 04:50:00,8.166666666666666,1.0,20,70,0,0,90,0,83,0,7,90
185,B4,NCP 15,NTSJ,2022-01-09 23:15:00,2022-01-10 12:50:00,2022-01-10 13:45:00,13.583333333333334,0.9166666666666666,0,0,0,90,90,0,4,46,40,90
186,B2,PMLP09,MKPP,2022-01-10 03:30:00,2022-01-10 15:45:00,2022-01-10 17:00:00,12.25,1.25,0,2,0,88,90,1,36,18,25,80
187,5,DLI14,DLIB,2022-01-10 11:05:00,2022-01-10 20:00:00,2022-01-10 21:30:00,8.916666666666666,1.5,0,0,90,0,90,0,18,70,2,90
188,B3,ADIL28,NTSJ,2022-01-10 06:35:00,2022-01-10 21:20:00,2022-01-10 22:00:00,14.75,0.6666666666666666,0,0,0,88,88,0,0,0,90,90
189,6,NCP16,NTSJ,2022-01-10 10:40:00,2022-01-10 23:40:00,2022-01-11 02:15:00,13.0,2.5833333333333335,66,24,0,0,90,0,0,0,90,90
190,B1,GRPL06,GRFV,2022-01-10 18:45:00,2022-01-10 23:50:00,2022-01-11 04:30:00,5.083333333333333,4.666666666666667,0,0,0,90,90,0,45,3,42,90
191,8,CONR,ICDW,2022-01-10 16:40:00,2022-01-11 09:15:00,2022-01-11 10:10:00,16.583333333333332,0.9166666666666666,0,0,80,0,80,0,13,40,27,90
192,G2,CONR,DRTA,2022-01-10 19:55:00,2022-01-11 05:30:00,2022-01-11 06:35:00,9.583333333333334,1.0833333333333333,4,2,22,12,40,2,7,39,42,90
193,5,CONR,PCPK,2022-01-10 23:00:00,2022-01-11 07:15:00,2022-01-11 08:10:00,8.25,0.9166666666666666,0,0,90,0,90,3,11,66,10,90
194,G1,CONR,CPFP,2022-01-11 01:50:00,2022-01-11 10:55:00,2022-01-11 12:05:00,9.083333333333334,1.1666666666666667,7,22,41,20,90,0,35,43,12,90
195,4,CONR,SNF,2022-01-11 06:50:00,2022-01-11 13:10:00,2022-01-11 13:55:00,6.333333333333333,0.75,0,0,90,0,90,,23,49,18,90
196,B1,CONR,SNF,2022-01-11 07:30:00,2022-01-11 15:00:00,2022-01-11 20:15:00,7.5,5.25,5,0,0,85,90,0,17,7,44,68
197,G2,CONR,CGPT,2022-01-11 12:00:00,2022-01-11 18:30:00,2022-01-11 21:35:00,6.5,3.0833333333333335,0,84,0,6,90,16,15,18,7,56
198,5,CONR,PCPK,2022-01-11 13:45:00,2022-01-11 18:50:00,2022-01-11 19:40:00,5.083333333333333,0.8333333333333334,0,0,90,0,90,6,38,24,22,90
199,4,CONR,DRTA,2022-01-11 15:20:00,2022-01-11 23:30:00,2022-01-12 00:10:00,8.166666666666666,0.6666666666666666,17,1,72,0,90,0,20,38,32,90
200,B3,CONR,AKV,2022-01-11 10:40:00,2022-01-11 23:50:00,2022-01-12 00:45:00,13.166666666666666,0.9166666666666666,2,13,6,69,90,0,6,61,23,90
201,B4,CRRS,CMCT,2022-01-10 15:10:00,2022-01-11 07:50:00,2022-01-11 08:50:00,16.666666666666668,1.0,0,0,56,34,90,0,14,60,16,90
202,4,ADIL,NTSJ,2022-01-10 21:25:00,2022-01-11 03:00:00,2022-01-11 03:50:00,5.583333333333333,0.8333333333333334,0,0,80,0,80,0,68,4,8,80
203,1,PMLP,MKPP,2022-01-11 02:30:00,2022-01-11 14:30:00,2022-01-11 15:30:00,12.0,1.0,1,0,50,39,90,1,41,31,17,90
204,B3,DLI,DLIB,2022-01-11 03:00:00,2022-01-11 08:35:00,2022-01-11 09:30:00,5.583333333333333,0.9166666666666666,0,0,0,90,90,0,20,50,20,90
205,G3,KRIL,MRWN,2022-01-11 04:50:00,2022-01-11 13:30:00,2022-01-11 19:20:00,8.666666666666666,5.833333333333333,0,81,0,9,90,0,3,72,15,90
206,6,DLI,DLIB,2022-01-11 08:30:00,2022-01-11 23:10:00,2022-01-12 00:30:00,14.666666666666666,1.3333333333333333,8,0,82,0,90,1,19,38,32,90
207,B2,CONCR,DER,2022-01-11 08:00:00,2022-01-12 04:20:00,2022-01-12 05:30:00,20.333333333333332,1.1666666666666667,0,0,0,90,90,0,30,15,45,90
208,8,CONCR,TKD,2022-01-12 02:00:00,2022-01-12 14:20:00,2022-01-12 20:15:00,12.333333333333334,5.916666666666667,26,6,45,13,90,15,12,43,12,82
209,G2,CONCR,BRC,2022-01-12 08:25:00,2022-01-12 23:00:00,2022-01-13 02:00:00,14.583333333333334,3.0,3,33,30,24,90,0,16,49,25,90
210,5,CONCR,PCPK,2022-01-12 09:55:00,2022-01-12 15:55:00,2022-01-12 16:30:00,6.0,0.5833333333333334,0,0,90,0,90,0,3,56,31,90
211,5,CONCR,ICDW,2022-01-12 17:45:00,2022-01-12 23:55:00,2022-01-13 00:45:00,6.166666666666667,0.8333333333333334,0,0,80,0,80,0,12,51,17,80
212,1,ADIL,NTSJ,2022-01-11 16:30:00,2022-01-12 04:35:00,2022-01-12 05:40:00,12.083333333333334,1.0833333333333333,22,44,24,0,90,0,28,25,37,90
213,5,ADIL,NTSJ,2022-01-11 21:00:00,2022-01-12 03:45:00,2022-01-12 04:40:00,6.75,0.9166666666666666,0,0,90,0,90,0,0,58,32,90
214,G1,GRPL,GRFV,2022-01-11 22:55:00,2022-01-12 07:00:00,2022-01-12 08:30:00,8.083333333333334,1.5,0,90,0,0,90,0,26,4,60,90
215,G3,PMLP,MATP,2022-01-11 23:45:00,2022-01-12 09:30:00,2022-01-12 10:35:00,9.75,1.0833333333333333,3,67,9,11,90,7,47,17,19,90
216,4,ADIL,NTSJ,2022-01-12 01:15:00,2022-01-12 08:00:00,2022-01-12 10:00:00,6.75,2.0,0,0,90,0,90,0,48,36,6,90
217,6,DLI,DLJB,2022-01-12 04:10:00,2022-01-12 19:00:00,2022-01-12 23:00:00,14.833333333333334,4.0,13,1,45,31,90,0,0,34,16,50
218,1,GRPL,GRFV,2022-01-12 07:20:00,2022-01-12 18:15:00,2022-01-12 18:45:00,10.916666666666666,0.5,32,50,7,1,90,1,39,2,48,90
219,G1,DLI,DLIB,2022-01-12 10:30:00,2022-01-12 16:00:00,2022-01-12 20:25:00,5.5,4.416666666666667,0,90,0,0,90,24,23,23,20,90
220,4,ADIL,NTSJ,2022-01-12 13:30:00,2022-01-12 21:00:00,2022-01-12 21:50:00,7.5,0.8333333333333334,0,0,90,0,90,0,22,0,68,90
221,8,CONR,SNF,2022-01-12 21:20:00,2022-01-13 04:20:00,2022-01-13 05:00:00,7.0,0.6666666666666666,90,0,0,0,90,0,2,32,56,90
222,G1,CONR,DLB,2022-01-12 22:55:00,2022-01-13 05:00:00,2022-01-13 06:10:00,6.083333333333333,1.1666666666666667,0,89,0,1,90,0,15,47,24,86
223,5,CONR,BNGD,2022-01-13 02:15:00,2022-01-13 10:00:00,,7.75,,0,0,90,0,90,0,44,44,2,90
224,1,CONR,DER,2022-01-13 05:00:00,2022-01-13 15:15:00,,10.25,,3,35,46,6,90,10,22,37,21,90
225,8,CONR,DRTA,2022-01-13 06:05:00,2022-01-13 15:00:00,,8.916666666666666,,34,0,4,42,80,1,50,29,10,90
226,G1,CONR,ICDW,2022-01-13 07:45:00,2022-01-13 11:30:00,,3.75,,0,90,0,0,90,1,56,10,23,90
227,4,CONR,CGPT,2022-01-13 09:05:00,2022-01-13 13:45:00,,4.666666666666667,,0,0,90,0,90,0,10,34,46,90
228,G3,CONR,DLB,2022-01-13 09:35:00,2022-01-13 19:00:00,,9.416666666666666,,3,61,26,0,90,0,27,46,17,90
229,G3,PMLP,MKPP,2022-01-12 11:50:00,2022-01-13 06:00:00,2022-01-13 07:45:00,18.166666666666668,1.75,2,32,44,2,80,0,81,3,6,90
230,1,ADIL ,NTSJ,2022-01-12 20:30:00,2022-01-13 03:00:00,2022-01-13 03:40:00,6.5,0.6666666666666666,9,0,81,0,90,0,0,0,0,0
231,4,NCP,NTSJ,2022-01-12 23:15:00,2022-01-13 05:35:00,2022-01-13 06:20:00,6.333333333333333,0.75,0,0,90,0,90,0,24,52,14,90
232,5,ADIL,NTSJ,2022-01-12 23:55:00,2022-01-13 07:45:00,2022-01-13 09:40:00,7.833333333333333,1.9166666666666667,0,60,0,30,90,3,36,29,22,90
233,G2,ADIL,NTSJ,2022-01-13 03:35:00,2022-01-13 08:15:00,2022-01-13 10:05:00,4.666666666666667,1.8333333333333333,0,90,0,0,90,8,50,30,2,90
234,G2,CONCR,SNF,2022-01-14 11:40:00,2022-01-14 19:45:00,2022-01-15 02:40:00,8.083333333333334,6.916666666666667,0,0,90,0,90,26,24,0,0,50
235,B1,ADIL,NTSJ,2022-01-14 05:00:00,2022-01-14 17:00:00,2022-01-15 02:00:00,12.0,9.0,0,0,0,90,90,36,12,16,26,90
236,B2,NCP,NTSJ,2022-01-14 06:10:00,2022-01-14 17:30:00,2022-01-15 02:35:00,11.333333333333334,9.083333333333334,0,0,0,80,80,0,44,36,0,80
237,G1,NCP,NTSJ,2022-01-14 14:50:00,2022-01-14 22:45:00,2022-01-15 04:40:00,7.916666666666667,5.916666666666667,0,88,0,0,88,0,84,6,0,90
238,8,CONR,BNGD,2022-01-15 02:35:00,2022-01-15 13:00:00,2022-01-15 14:25:00,10.416666666666666,1.4166666666666667,12,0,56,22,90,21,22,26,21,90
239,G2,CONR,CGPT,2022-01-15 04:35:00,2022-01-15 15:50:00,2022-01-15 23:45:00,11.25,7.916666666666667,5,42,33,10,90,1,17,4,68,90
240,B2,CONR,DLB,2022-01-15 07:10:00,2022-01-15 13:15:00,2022-01-15 14:15:00,6.083333333333333,1.0,0,0,0,90,90,29,30,21,10,90
241,5,CONR,DRT,2022-01-15 09:35:00,2022-01-15 18:00:00,2022-01-15 18:35:00,8.416666666666666,0.5833333333333334,0,3,39,12,54,4,30,30,26,90
242,6,CONR,SNF,2022-01-15 13:05:00,2022-01-15 21:30:00,2022-01-15 22:45:00,8.416666666666666,1.25,66,4,20,0,90,90,0,0,0,90
243,G3,CONR,PCPK,2022-01-15 16:25:00,2022-01-15 23:40:00,2022-01-16 03:35:00,7.25,3.9166666666666665,0,24,64,2,90,0,21,27,42,90
244,5,CONR,BNGD,2022-01-15 20:10:00,2022-01-15 23:50:00,2022-01-16 03:25:00,3.6666666666666665,3.5833333333333335,0,0,90,0,90,4,24,32,30,90
245,5,DLI,MLSW,2022-01-14 16:50:00,2022-01-15 01:10:00,2022-01-15 06:30:00,8.333333333333334,5.333333333333333,0,10,80,0,90,0,46,0,44,90
246,1,ADIL,NTSJ,2022-01-15 03:30:00,2022-01-15 17:20:00,2022-01-15 21:05:00,13.833333333333334,3.75,0,0,90,0,90,11,39,20,20,90
247,B1,PMLP,MKPP,2022-01-15 05:05:00,2022-01-15 18:30:00,2022-01-15 19:35:00,13.416666666666666,1.0833333333333333,0,0,0,90,90,5,12,59,14,90
248,G1,KRIL,MRWN,2022-01-15 06:15:00,2022-01-15 23:20:00,2022-01-16 01:25:00,17.083333333333332,2.0833333333333335,0,42,16,32,90,1,1,88,0,90
249,4,NCP,NTSJ,2022-01-15 08:45:00,2022-01-15 14:50:00,2022-01-15 15:30:00,6.083333333333333,0.6666666666666666,0,0,90,0,90,0,66,24,0,90
250,B3,DLI,DLIB,2022-01-15 10:40:00,2022-01-15 21:40:00,2022-01-15 22:35:00,11.0,0.9166666666666666,0,0,0,90,90,16,2,62,10,90
251,G3,DLI,DLIB,2022-01-15 12:20:00,2022-01-15 14:30:00,2022-01-15 15:15:00,2.1666666666666665,0.75,0,80,0,0,80,0,2,68,10,80
252,4,CRRS,CMCT,2022-01-15 17:00:00,2022-01-15 23:30:00,2022-01-16 02:15:00,6.5,2.75,0,0,80,0,80,0,43,30,7,80
253,B1,CONR,DLB,2022-01-15 20:45:00,2022-01-16 07:30:00,2022-01-16 08:45:00,10.75,1.25,0,0,0,90,90,1,45,29,15,90
254,8,CONR,AKV,2022-01-15 22:40:00,2022-01-16 06:10:00,2022-01-16 06:50:00,7.5,0.6666666666666666,12,30,32,16,90,6,24,27,33,90
255,G2,CONR,DRTA,2022-01-16 03:30:00,2022-01-16 10:15:00,2022-01-16 11:10:00,6.75,0.9166666666666666,0,90,0,0,90,0,41,31,18,90
256,5,CONR,SNF,2022-01-16 06:35:00,2022-01-16 14:20:00,2022-01-16 15:10:00,7.75,0.8333333333333334,0,0,90,0,90,3,35,30,22,90
257,G1,CONR,DRTA,2022-01-16 06:45:00,2022-01-16 17:00:00,2022-01-16 17:50:00,10.25,0.8333333333333334,22,10,0,0,32,0,47,29,14,90
258,G3,CONR,TKD,2022-01-16 08:20:00,2022-01-16 18:10:00,2022-01-16 19:05:00,9.833333333333334,0.9166666666666666,0,90,0,0,90,2,40,42,6,90
259,B1,CONR,TKD,2022-01-16 11:30:00,2022-01-16 17:55:00,2022-01-16 18:30:00,6.416666666666667,0.5833333333333334,0,0,0,90,90,52,10,0,28,90
260,B4,CONR,DER,2022-01-16 14:50:00,2022-01-16 22:50:00,2022-01-16 23:35:00,8.0,0.75,0,0,0,90,90,0,2,2,86,90
261,B3,CONR,DLB,2022-01-16 15:40:00,2022-01-16 23:50:00,2022-01-17 02:20:00,8.166666666666666,2.5,0,0,0,90,90,16,53,0,21,90
262,G1,CONR,CPC,2022-01-16 19:00:00,2022-01-16 23:55:00,2022-01-17 01:50:00,4.916666666666667,1.9166666666666667,0,80,0,0,80,0,80,0,0,80
263,1,PMLP14,MKPP,2022-01-15 23:55:00,2022-01-16 17:45:00,2022-01-16 18:30:00,17.833333333333332,0.75,1,9,39,41,90,0,87,3,0,90
264,6,NCP 21,NTSJ,2022-01-16 01:20:00,2022-01-16 13:20:00,2022-01-16 13:50:00,12.0,0.5,90,0,0,0,90,0,22,16,52,90
265,B3,ADIL 41,NTSJ,2022-01-16 02:45:00,2022-01-16 12:00:00,2022-01-16 13:20:00,9.25,1.3333333333333333,0,0,0,90,90,0,61,27,2,90
266,4,CRRS 07,CMCT,2022-01-16 05:40:00,2022-01-16 12:15:00,2022-01-16 12:30:00,6.583333333333333,0.25,0,0,80,0,80,0,40,32,8,80
267,8,ADIL42,NTSJ,2022-01-16 09:35:00,2022-01-16 19:30:00,2022-01-16 21:15:00,9.916666666666666,1.75,26,30,34,0,90,0,85,5,0,90
268,4,DLI22,DLIB,2022-01-16 14:00:00,2022-01-16 21:30:00,2022-01-16 22:15:00,7.5,0.75,1,0,89,0,90,0,57,21,12,90
269,5,ADIL43,NTSJ,2022-01-16 17:05:00,2022-01-16 23:40:00,2022-01-17 02:05:00,6.583333333333333,2.4166666666666665,0,0,90,0,90,0,35,55,0,90
270,6,CONR,BNGD,2022-01-16 17:45:00,2022-01-17 05:30:00,2022-01-17 06:15:00,11.75,0.75,14,0,36,40,90,0,0,26,64,90
271,G1,CONR,PCPK,2022-01-16 19:35:00,2022-01-17 12:55:00,2022-01-17 13:00:00,17.333333333333332,0.08333333333333333,11,1,54,24,90,0,28,20,42,90
272,G3,CONR,PCPK,2022-01-16 20:10:00,2022-01-17 07:30:00,2022-01-17 09:10:00,11.333333333333334,1.6666666666666667,0,30,28,0,58,0,49,24,17,90
273,B1,CONR,SNF,2022-01-16 23:10:00,2022-01-17 06:00:00,2022-01-17 07:15:00,6.833333333333333,1.25,0,0,0,90,90,0,27,55,8,90
274,4,CONR,DER,2022-01-17 00:50:00,2022-01-17 07:00:00,2022-01-17 07:45:00,6.166666666666667,0.75,0,0,90,0,90,20,40,19,11,90
275,B4,CONR,BRC,2022-01-17 02:15:00,2022-01-17 18:30:00,2022-01-17 20:15:00,16.25,1.75,0,0,14,76,90,1,6,73,10,90
276,G1,CONR,DRTA,2022-01-17 02:50:00,2022-01-17 15:30:00,2022-01-17 16:00:00,12.666666666666666,0.5,4,16,46,24,90,2,49,17,22,90
277,G3,CONR,TKD,2022-01-17 12:20:00,2022-01-17 20:00:00,2022-01-17 20:50:00,7.666666666666667,0.8333333333333334,0,90,0,0,90,0,22,44,24,90
278,5,CONR,MDDP,2022-01-17 14:15:00,2022-01-17 21:30:00,2022-01-17 22:25:00,7.25,0.9166666666666666,0,0,90,0,90,17,25,21,27,90
279,B1,CONR,SNF,2022-01-17 11:30:00,2022-01-17 20:15:00,2022-01-17 22:35:00,8.75,2.3333333333333335,0,0,0,90,90,54,0,24,12,90
280,4,CONR,PCPK,2022-01-17 16:50:00,2022-01-17 23:45:00,2022-01-18 03:35:00,6.916666666666667,3.8333333333333335,0,0,90,0,90,8,49,16,17,90
281,B2,CONR,DLB,2022-01-17 20:15:00,2022-01-17 23:55:00,2022-01-18 04:15:00,3.6666666666666665,4.333333333333333,0,0,0,90,90,,11,54,25,90
282,G2,HTPL,JUI,2022-11-16 18:35:00,2022-01-17 09:45:00,2022-01-17 10:50:00,15.166666666666666,1.0833333333333333,0,4,86,0,90,0,0,88,0,88
283,B2,PMLP,MATP,2022-01-16 13:15:00,2022-01-17 03:00:00,2022-01-17 05:05:00,13.75,2.0833333333333335,0,19,2,41,62,0,49,32,9,90
284,8,GRPL,GRFV,2022-01-16 23:50:00,2022-01-17 13:05:00,2022-01-17 14:40:00,13.25,1.5833333333333333,11,29,16,34,90,5,42,36,7,90
285,B3,DLI,DLIB,2022-01-17 05:00:00,2022-01-17 13:00:00,2022-01-17 13:35:00,8.0,0.5833333333333334,0,0,0,90,90,2,39,41,8,90
286,5,CRRS,CMCT,2022-01-17 05:40:00,2022-01-17 10:45:00,2022-01-17 12:15:00,5.083333333333333,1.5,0,0,60,0,60,1,32,18,9,60
287,B2,ADIL,NTSJ,2022-01-17 10:05:00,2022-01-17 16:40:00,2022-01-17 18:30:00,6.583333333333333,1.8333333333333333,0,0,0,90,90,0,0,46,44,90
288,4,NCP,NTSJ,2022-01-17 10:40:00,2022-01-17 14:40:00,2022-01-17 15:25:00,4.0,0.75,0,0,80,0,80,0,11,66,3,80
289,G2,DLI,DLIB,2022-01-17 14:35:00,2022-01-17 23:00:00,2022-01-18 00:10:00,8.416666666666666,1.1666666666666667,0,90,0,0,90,0,47,22,21,90
290,G1,NCP,NTSJ,2022-01-17 17:50:00,2022-01-17 23:35:00,2022-01-18 03:30:00,5.75,3.9166666666666665,0,90,0,0,90,0,46,32,12,90
291,B3,NCP,NTSJ,2022-01-17 16:05:00,2022-01-17 23:50:00,2022-01-18 02:35:00,7.75,2.75,0,0,0,90,90,0,20,26,44,90
292,G3,CONR,SNF,2022-01-17 22:25:00,2022-01-18 07:00:00,2022-01-18 07:30:00,8.583333333333334,0.5,32,58,0,0,90,85,3,0,2,90
293,5,CONR,CGPT,2022-01-17 23:40:00,2022-01-18 09:30:00,2022-01-18 11:25:00,9.833333333333334,1.9166666666666667,0,0,90,0,90,0,54,25,11,90
294,B1,CONR,MLAR,2022-01-18 00:40:00,2022-01-18 10:55:00,2022-01-18 12:10:00,10.25,1.25,10,20,0,60,90,0,30,30,30,90
295,B4,CONR,TKD,2022-01-18 02:30:00,2022-01-18 09:40:00,2022-01-18 10:30:00,7.166666666666667,0.8333333333333334,0,0,0,90,90,2,21,44,23,90
296,G2,CONR,CGPT,2022-01-18 07:25:00,2022-01-18 15:00:00,2022-01-18 15:35:00,7.583333333333333,0.5833333333333334,0,63,2,25,90,1,13,56,20,90
297,B3,CONR,MDDP,2022-01-18 10:00:00,2022-01-18 18:10:00,2022-01-18 18:45:00,8.166666666666666,0.5833333333333334,2,11,0,77,90,2,65,14,9,90
298,G1,CONR,ICDW,2022-01-18 12:20:00,2022-01-18 18:00:00,2022-01-18 19:20:00,5.666666666666667,1.3333333333333333,0,58,32,0,90,0,20,70,0,90
299,5,CONR,SNF,2022-01-18 15:35:00,2022-01-18 23:00:00,2022-01-18 23:45:00,7.416666666666667,0.75,0,0,90,0,90,0,0,28,62,90
300,B4,CONR,DLB,2022-01-18 14:40:00,2022-01-18 23:35:00,2022-01-19 01:15:00,8.916666666666666,1.6666666666666667,0,0,0,90,90,9,9,16,56,90
301,G3,CONR,TKD,2022-01-18 17:25:00,2022-01-18 23:45:00,2022-01-19 03:25:00,6.333333333333333,3.6666666666666665,4,84,2,0,90,0,16,56,18,90
302,G2,CONR,DLB,2022-01-18 21:00:00,2022-01-18 23:55:00,2022-01-19 04:40:00,2.9166666666666665,4.75,4,86,0,0,90,22,23,19,26,90
303,6,NCP 24,NTSJ,2022-01-17 09:05:00,2022-01-18 03:00:00,2022-01-18 04:15:00,17.916666666666668,1.25,4,0,86,0,90,0,90,0,0,90
304,1,ADIL 45,NTSJ,2022-01-17 21:00:00,2022-01-18 09:15:00,2022-01-18 10:05:00,12.25,0.8333333333333334,0,44,46,0,90,0,69,1,20,90
305,8,DLI 25,DLIB,2022-01-18 01:45:00,2022-01-18 13:30:00,2022-01-18 13:55:00,11.75,0.4166666666666667,0,15,48,27,90,0,10,32,48,90
306,4,ADIL 46,NTSJ,2022-01-18 08:25:00,2022-01-18 13:00:00,2022-01-18 14:15:00,4.583333333333333,1.25,0,0,90,0,90,0,22,68,0,90
307,6,PMLP16,MKPP,2022-01-18 05:40:00,2022-01-18 21:55:00,2022-01-18 22:40:00,16.25,0.75,39,24,6,21,90,0,66,18,6,90
308,B2,CRRS09,CMCT,2022-01-18 12:00:00,2022-01-18 22:00:00,2022-01-18 23:25:00,10.0,1.4166666666666667,0,0,0,90,90,0,6,74,10,90
309,4,NCP26,NTSJ,2022-01-18 16:35:00,2022-01-18 23:40:00,,7.083333333333333,,0,0,90,0,90,9,25,36,20,90
310,1,ADIL47,NTSJ,2022-01-18 11:20:00,2022-01-18 23:50:00,,12.5,,11,22,52,3,88,0,2,86,2,90
311,8,CONR,DRTA,2022-01-18 19:25:00,2022-01-19 07:15:00,2022-01-19 08:05:00,11.833333333333334,0.8333333333333334,0,15,30,35,80,3,37,39,11,90
312,B1,CONR,CPFS,2022-01-18 23:20:00,2022-01-19 05:10:00,2022-01-19 05:45:00,5.833333333333333,0.5833333333333334,20,0,0,70,90,1,3,76,10,90
313,6,CONR,CPC,2022-01-19 01:40:00,2022-01-19 20:30:00,2022-01-19 21:45:00,18.833333333333332,1.25,9,29,19,33,90,4,32,54,0,90
314,B4,CONR,AKV,2022-01-19 03:45:00,2022-01-19 15:20:00,2022-01-19 16:30:00,11.583333333333334,1.1666666666666667,13,18,0,49,80,4,38,20,18,80
315,B2,CONR,BNGD,2022-01-19 04:25:00,2022-01-19 12:30:00,2022-01-19 13:00:00,8.083333333333334,0.5,0,0,0,90,90,0,2,0,88,90
316,G3,CONR,BRC,2022-01-19 06:00:00,2022-01-19 17:30:00,2022-01-19 18:20:00,11.5,0.8333333333333334,22,55,13,0,90,18,28,20,24,90
317,8,CONR,CPFS,2022-01-19 10:45:00,2022-01-19 21:30:00,2022-01-19 22:40:00,10.75,1.1666666666666667,39,0,25,26,90,76,0,0,0,76
318,G1,CONR,DER,2022-01-19 13:40:00,2022-01-19 23:40:00,2022-01-20 01:30:00,10.0,1.8333333333333333,1,63,7,19,90,1,17,28,44,90
319,4,CONR,MDDP,2022-01-19 19:00:00,2022-01-19 23:45:00,2022-01-20 03:00:00,4.75,3.25,0,0,80,0,80,4,26,27,23,80
